query,dateSearch,price,thumbnail,permalink,seller,source
7891009336633,2024-10-31,4070.0,http://http2.mlstatic.com/D_904393-MLC75342620531_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1452820005-pack-25-lijas-pliego-red-for-wood-225-x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336633,2024-10-31,2690.0,http://http2.mlstatic.com/D_838993-MLC75210881244_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2348077774-pack-10-lijas-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336633,2024-10-31,1100.0,http://http2.mlstatic.com/D_839829-MLC75341790267_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2345574564-lija-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336633,2024-10-31,4690.0,http://http2.mlstatic.com/D_717508-MLC47886463648_102021-I.jpg,https://articulo.mercadolibre.cl/MLC-921399792-lijas-bosch-red-for-wood-papel-25-hojas-_JM,"{'id': 305952399, 'nickname': 'DIMATCO LIMITADA'}",Meli
7891009336640,2024-10-31,4070.0,http://http2.mlstatic.com/D_904393-MLC75342620531_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1452820005-pack-25-lijas-pliego-red-for-wood-225-x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336640,2024-10-31,2690.0,http://http2.mlstatic.com/D_838993-MLC75210881244_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2348077774-pack-10-lijas-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336640,2024-10-31,1100.0,http://http2.mlstatic.com/D_839829-MLC75341790267_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2345574564-lija-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336657,2024-10-31,4070.0,http://http2.mlstatic.com/D_904393-MLC75342620531_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1452820005-pack-25-lijas-pliego-red-for-wood-225-x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336657,2024-10-31,2690.0,http://http2.mlstatic.com/D_838993-MLC75210881244_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2348077774-pack-10-lijas-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336657,2024-10-31,1100.0,http://http2.mlstatic.com/D_839829-MLC75341790267_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2345574564-lija-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336664,2024-10-31,4070.0,http://http2.mlstatic.com/D_904393-MLC75342620531_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1452820005-pack-25-lijas-pliego-red-for-wood-225-x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336664,2024-10-31,2690.0,http://http2.mlstatic.com/D_838993-MLC75210881244_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2348077774-pack-10-lijas-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336664,2024-10-31,1100.0,http://http2.mlstatic.com/D_839829-MLC75341790267_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2345574564-lija-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336671,2024-10-31,4070.0,http://http2.mlstatic.com/D_904393-MLC75342620531_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1452820005-pack-25-lijas-pliego-red-for-wood-225-x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336671,2024-10-31,2690.0,http://http2.mlstatic.com/D_838993-MLC75210881244_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2348077774-pack-10-lijas-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336671,2024-10-31,1100.0,http://http2.mlstatic.com/D_839829-MLC75341790267_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2345574564-lija-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336688,2024-10-31,6392.0,http://http2.mlstatic.com/D_985517-MLC70632600860_072023-I.jpg,https://articulo.mercadolibre.cl/MLC-1405380809-set-25-lijas-bosch-d411-230x280-mm-grano-120-_JM,"{'id': 15177108, 'nickname': 'URBANCOMERCIAL.CL'}",Meli
7891009336695,2024-10-31,4070.0,http://http2.mlstatic.com/D_904393-MLC75342620531_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1452820005-pack-25-lijas-pliego-red-for-wood-225-x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336695,2024-10-31,2690.0,http://http2.mlstatic.com/D_838993-MLC75210881244_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2348077774-pack-10-lijas-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336695,2024-10-31,1100.0,http://http2.mlstatic.com/D_839829-MLC75341790267_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2345574564-lija-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336701,2024-10-31,4070.0,http://http2.mlstatic.com/D_904393-MLC75342620531_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1452820005-pack-25-lijas-pliego-red-for-wood-225-x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336701,2024-10-31,2690.0,http://http2.mlstatic.com/D_838993-MLC75210881244_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2348077774-pack-10-lijas-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336701,2024-10-31,1100.0,http://http2.mlstatic.com/D_839829-MLC75341790267_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2345574564-lija-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336701,2024-10-31,6539.0,http://http2.mlstatic.com/D_718525-MLC78134970081_082024-I.jpg,https://articulo.mercadolibre.cl/MLC-2637036884-lija-para-madera-grano-180-25-hojas-bosch-_JM,"{'id': 228102868, 'nickname': 'VENTX200'}",Meli
7891009336718,2024-10-31,4070.0,http://http2.mlstatic.com/D_904393-MLC75342620531_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1452820005-pack-25-lijas-pliego-red-for-wood-225-x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336718,2024-10-31,2690.0,http://http2.mlstatic.com/D_838993-MLC75210881244_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2348077774-pack-10-lijas-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336718,2024-10-31,1100.0,http://http2.mlstatic.com/D_839829-MLC75341790267_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2345574564-lija-pliego-madera-red-for-wood-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336725,2024-10-31,5710.0,http://http2.mlstatic.com/D_792789-MLC75410684637_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473626023-pack-10-lijas-pliego-metal-blue-for-metal-225x275mm-bosc-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336725,2024-10-31,13863.0,http://http2.mlstatic.com/D_974512-MLC75207813544_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199892786-pack-25-lijas-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336725,2024-10-31,4990.0,http://http2.mlstatic.com/D_825357-MLC52910431595_122022-I.jpg,https://articulo.mercadolibre.cl/MLC-932479349-pack-de-25-lijas-de-metal-230-x-280-blue-for-metal-bosch-_JM,"{'id': 305952399, 'nickname': 'DIMATCO LIMITADA'}",Meli
7891009336725,2024-10-31,1290.0,http://http2.mlstatic.com/D_927114-MLC75195968694_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473083417-lija-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336732,2024-10-31,5710.0,http://http2.mlstatic.com/D_792789-MLC75410684637_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473626023-pack-10-lijas-pliego-metal-blue-for-metal-225x275mm-bosc-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336732,2024-10-31,13863.0,http://http2.mlstatic.com/D_974512-MLC75207813544_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199892786-pack-25-lijas-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336732,2024-10-31,1290.0,http://http2.mlstatic.com/D_927114-MLC75195968694_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473083417-lija-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336749,2024-10-31,5710.0,http://http2.mlstatic.com/D_792789-MLC75410684637_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473626023-pack-10-lijas-pliego-metal-blue-for-metal-225x275mm-bosc-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336749,2024-10-31,13863.0,http://http2.mlstatic.com/D_974512-MLC75207813544_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199892786-pack-25-lijas-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336749,2024-10-31,1290.0,http://http2.mlstatic.com/D_927114-MLC75195968694_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473083417-lija-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336749,2024-10-31,22490.0,http://http2.mlstatic.com/D_689021-MLU71228949025_082023-I.jpg,https://articulo.mercadolibre.cl/MLC-2293906270-pack-25-hojas-de-lija-bosch-blue-for-metal-230x280mm-g50-_JM,"{'id': 1021182704, 'nickname': 'GOMEZJULIO20211117190720'}",Meli
7891009336756,2024-10-31,5710.0,http://http2.mlstatic.com/D_792789-MLC75410684637_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473626023-pack-10-lijas-pliego-metal-blue-for-metal-225x275mm-bosc-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336756,2024-10-31,13863.0,http://http2.mlstatic.com/D_974512-MLC75207813544_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199892786-pack-25-lijas-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336756,2024-10-31,1290.0,http://http2.mlstatic.com/D_927114-MLC75195968694_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473083417-lija-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336756,2024-10-31,22490.0,http://http2.mlstatic.com/D_875887-MLU71267766261_082023-I.jpg,https://articulo.mercadolibre.cl/MLC-2293943888-pack-25-lijas-para-metal-grano-60-bosch-_JM,"{'id': 1021182704, 'nickname': 'GOMEZJULIO20211117190720'}",Meli
7891009336763,2024-10-31,5710.0,http://http2.mlstatic.com/D_792789-MLC75410684637_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473626023-pack-10-lijas-pliego-metal-blue-for-metal-225x275mm-bosc-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336763,2024-10-31,13863.0,http://http2.mlstatic.com/D_974512-MLC75207813544_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199892786-pack-25-lijas-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336763,2024-10-31,1290.0,http://http2.mlstatic.com/D_927114-MLC75195968694_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473083417-lija-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336763,2024-10-31,22490.0,http://http2.mlstatic.com/D_735236-MLU70728401061_072023-I.jpg,https://articulo.mercadolibre.cl/MLC-2294060004-pack-25-lijas-de-hoja-para-metal-grano-80-bosch-_JM,"{'id': 1021182704, 'nickname': 'GOMEZJULIO20211117190720'}",Meli
7891009336770,2024-10-31,5710.0,http://http2.mlstatic.com/D_792789-MLC75410684637_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473626023-pack-10-lijas-pliego-metal-blue-for-metal-225x275mm-bosc-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336770,2024-10-31,13863.0,http://http2.mlstatic.com/D_974512-MLC75207813544_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199892786-pack-25-lijas-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336770,2024-10-31,4990.0,http://http2.mlstatic.com/D_825357-MLC52910431595_122022-I.jpg,https://articulo.mercadolibre.cl/MLC-932479349-pack-de-25-lijas-de-metal-230-x-280-blue-for-metal-bosch-_JM,"{'id': 305952399, 'nickname': 'DIMATCO LIMITADA'}",Meli
7891009336770,2024-10-31,1290.0,http://http2.mlstatic.com/D_927114-MLC75195968694_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473083417-lija-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336770,2024-10-31,22878.0,http://http2.mlstatic.com/D_714288-MLC47415338665_092021-I.jpg,https://articulo.mercadolibre.cl/MLC-905682665-lija-metal-25-unidades-bolsa-100-granos-_JM,"{'id': 455689177, 'nickname': 'DELTAFORCECHILE'}",Meli
7891009336770,2024-10-31,22490.0,http://http2.mlstatic.com/D_912392-MLU71574793243_092023-I.jpg,https://articulo.mercadolibre.cl/MLC-2294060196-pack-25-lijas-manual-blue-para-metal-bosch-grano-100-_JM,"{'id': 1021182704, 'nickname': 'GOMEZJULIO20211117190720'}",Meli
7891009336787,2024-10-31,5710.0,http://http2.mlstatic.com/D_792789-MLC75410684637_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473626023-pack-10-lijas-pliego-metal-blue-for-metal-225x275mm-bosc-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336787,2024-10-31,13863.0,http://http2.mlstatic.com/D_974512-MLC75207813544_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199892786-pack-25-lijas-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336787,2024-10-31,1290.0,http://http2.mlstatic.com/D_927114-MLC75195968694_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473083417-lija-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336787,2024-10-31,22490.0,http://http2.mlstatic.com/D_734968-MLU70654787515_072023-I.jpg,https://articulo.mercadolibre.cl/MLC-2294060224-pack-25-hojas-de-lija-metal-230x280mm-g120-_JM,"{'id': 1021182704, 'nickname': 'GOMEZJULIO20211117190720'}",Meli
7891009336794,2024-10-31,5710.0,http://http2.mlstatic.com/D_792789-MLC75410684637_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473626023-pack-10-lijas-pliego-metal-blue-for-metal-225x275mm-bosc-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336794,2024-10-31,13863.0,http://http2.mlstatic.com/D_974512-MLC75207813544_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199892786-pack-25-lijas-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336794,2024-10-31,1290.0,http://http2.mlstatic.com/D_927114-MLC75195968694_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473083417-lija-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336794,2024-10-31,22490.0,http://http2.mlstatic.com/D_696682-MLU70841756832_082023-I.jpg,https://articulo.mercadolibre.cl/MLC-2293918884-lija-manual-blue-para-metal-grano-150-bosch-_JM,"{'id': 1021182704, 'nickname': 'GOMEZJULIO20211117190720'}",Meli
7891009336800,2024-10-31,1290.0,http://http2.mlstatic.com/D_927114-MLC75195968694_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473083417-lija-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336800,2024-10-31,22490.0,http://http2.mlstatic.com/D_992095-MLU70614367541_072023-I.jpg,https://articulo.mercadolibre.cl/MLC-2294060158-pack-25-lijas-manual-blue-para-metal-grano-180-bosch-_JM,"{'id': 1021182704, 'nickname': 'GOMEZJULIO20211117190720'}",Meli
7891009336817,2024-10-31,5710.0,http://http2.mlstatic.com/D_792789-MLC75410684637_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473626023-pack-10-lijas-pliego-metal-blue-for-metal-225x275mm-bosc-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336817,2024-10-31,13863.0,http://http2.mlstatic.com/D_974512-MLC75207813544_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199892786-pack-25-lijas-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336817,2024-10-31,1290.0,http://http2.mlstatic.com/D_927114-MLC75195968694_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473083417-lija-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336817,2024-10-31,26990.0,http://http2.mlstatic.com/D_708167-MLU70331407408_072023-I.jpg,https://articulo.mercadolibre.cl/MLC-2294110330-pack-25-lijas-fierro-bosch-blue-metal-gr-220-_JM,"{'id': 1021182704, 'nickname': 'GOMEZJULIO20211117190720'}",Meli
7891009336824,2024-10-31,5710.0,http://http2.mlstatic.com/D_792789-MLC75410684637_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473626023-pack-10-lijas-pliego-metal-blue-for-metal-225x275mm-bosc-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336824,2024-10-31,13863.0,http://http2.mlstatic.com/D_974512-MLC75207813544_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-2199892786-pack-25-lijas-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336824,2024-10-31,1290.0,http://http2.mlstatic.com/D_927114-MLC75195968694_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473083417-lija-pliego-metal-blue-for-metal-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336824,2024-10-31,21990.0,http://http2.mlstatic.com/D_801813-MLU71267766329_082023-I.jpg,https://articulo.mercadolibre.cl/MLC-2293931828-pack-25-lijas-manual-blue-para-metal-bosch-grano-240-_JM,"{'id': 1021182704, 'nickname': 'GOMEZJULIO20211117190720'}",Meli
7891009336831,2024-10-31,7050.0,http://http2.mlstatic.com/D_620178-MLC75196894338_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1453088117-pack-25-lijas-pliego-al-agua-black-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336831,2024-10-31,3910.0,http://http2.mlstatic.com/D_688096-MLC75410877571_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473682907-pack-10-lijas-pliego-al-agua-black-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336831,2024-10-31,1160.0,http://http2.mlstatic.com/D_816891-MLC75196755260_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473046327-lija-pliego-al-agua-black-for-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336848,2024-10-31,7050.0,http://http2.mlstatic.com/D_620178-MLC75196894338_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1453088117-pack-25-lijas-pliego-al-agua-black-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336848,2024-10-31,3910.0,http://http2.mlstatic.com/D_688096-MLC75410877571_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473682907-pack-10-lijas-pliego-al-agua-black-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336848,2024-10-31,8990.0,http://http2.mlstatic.com/D_661817-MLC69909848888_062023-I.jpg,https://articulo.mercadolibre.cl/MLC-1730618720-pack-25-lija-manual-ppiedra-225x275-bosch0black-for-stone-_JM,"{'id': 305952399, 'nickname': 'DIMATCO LIMITADA'}",Meli
7891009336848,2024-10-31,1160.0,http://http2.mlstatic.com/D_816891-MLC75196755260_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473046327-lija-pliego-al-agua-black-for-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336855,2024-10-31,7050.0,http://http2.mlstatic.com/D_620178-MLC75196894338_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1453088117-pack-25-lijas-pliego-al-agua-black-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336855,2024-10-31,3910.0,http://http2.mlstatic.com/D_688096-MLC75410877571_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473682907-pack-10-lijas-pliego-al-agua-black-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336855,2024-10-31,1160.0,http://http2.mlstatic.com/D_816891-MLC75196755260_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473046327-lija-pliego-al-agua-black-for-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336862,2024-10-31,7050.0,http://http2.mlstatic.com/D_620178-MLC75196894338_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1453088117-pack-25-lijas-pliego-al-agua-black-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336862,2024-10-31,3910.0,http://http2.mlstatic.com/D_688096-MLC75410877571_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473682907-pack-10-lijas-pliego-al-agua-black-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336862,2024-10-31,8990.0,http://http2.mlstatic.com/D_661817-MLC69909848888_062023-I.jpg,https://articulo.mercadolibre.cl/MLC-1730618720-pack-25-lija-manual-ppiedra-225x275-bosch0black-for-stone-_JM,"{'id': 305952399, 'nickname': 'DIMATCO LIMITADA'}",Meli
7891009336862,2024-10-31,1160.0,http://http2.mlstatic.com/D_816891-MLC75196755260_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473046327-lija-pliego-al-agua-black-for-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336879,2024-10-31,7050.0,http://http2.mlstatic.com/D_620178-MLC75196894338_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1453088117-pack-25-lijas-pliego-al-agua-black-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336879,2024-10-31,3910.0,http://http2.mlstatic.com/D_688096-MLC75410877571_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473682907-pack-10-lijas-pliego-al-agua-black-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336879,2024-10-31,8990.0,http://http2.mlstatic.com/D_661817-MLC69909848888_062023-I.jpg,https://articulo.mercadolibre.cl/MLC-1730618720-pack-25-lija-manual-ppiedra-225x275-bosch0black-for-stone-_JM,"{'id': 305952399, 'nickname': 'DIMATCO LIMITADA'}",Meli
7891009336879,2024-10-31,1160.0,http://http2.mlstatic.com/D_816891-MLC75196755260_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473046327-lija-pliego-al-agua-black-for-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336886,2024-10-31,7050.0,http://http2.mlstatic.com/D_620178-MLC75196894338_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1453088117-pack-25-lijas-pliego-al-agua-black-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336886,2024-10-31,3910.0,http://http2.mlstatic.com/D_688096-MLC75410877571_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473682907-pack-10-lijas-pliego-al-agua-black-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336886,2024-10-31,1160.0,http://http2.mlstatic.com/D_816891-MLC75196755260_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473046327-lija-pliego-al-agua-black-for-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336893,2024-10-31,7050.0,http://http2.mlstatic.com/D_620178-MLC75196894338_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1453088117-pack-25-lijas-pliego-al-agua-black-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336893,2024-10-31,3910.0,http://http2.mlstatic.com/D_688096-MLC75410877571_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473682907-pack-10-lijas-pliego-al-agua-black-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
7891009336893,2024-10-31,1160.0,http://http2.mlstatic.com/D_816891-MLC75196755260_032024-I.jpg,https://articulo.mercadolibre.cl/MLC-1473046327-lija-pliego-al-agua-black-for-stone-225x275mm-bosch-_JM,"{'id': 1068794646, 'nickname': 'HERRAM SPA'}",Meli
